Sample:float,Data:float,Data2:float
"31800.0","0.0047607421875","0.00299072265625"
"31801.0","-0.0885009765625","0.003173828125"
"31802.0","-0.0806884765625","0.00323486328125"
"31803.0","-0.0679931640625","0.003021240234375"
"31804.0","-0.0679931640625","0.003326416015625"
"31805.0","-0.0621337890625","0.003143310546875"
"31806.0","-0.0631103515625","0.00311279296875"
"31807.0","-0.0704345703125","0.003143310546875"
"31808.0","-0.0787353515625","0.003143310546875"
"31809.0","-0.0933837890625","0.003265380859375"
"31810.0","-0.0382080078125","0.0030517578125"
"31811.0","-0.0054931640625","0.00323486328125"
"31812.0","-0.0103759765625","0.00311279296875"
"31813.0","-0.0201416015625","0.003173828125"
"31814.0","-0.0318603515625","0.003173828125"
"31815.0","-0.0445556640625","0.003021240234375"
"31816.0","-0.0606689453125","0.003021240234375"
"31817.0","-0.0811767578125","0.003143310546875"
"31818.0","-0.0987548828125","0.002960205078125"
"31819.0","-0.1226806640625","0.003021240234375"
"31820.0","0.0765380859375","0.003082275390625"
"31821.0","0.0643310546875","0.003082275390625"
"31822.0","0.0491943359375","0.0029296875"
"31823.0","0.0340576171875","0.003021240234375"
"31824.0","0.0203857421875","0.003082275390625"
"31825.0","0.0091552734375","0.00299072265625"
"31826.0","-6.103515625E-4","0.00299072265625"
"31827.0","-0.0050048828125","0.003021240234375"
"31828.0","-0.0059814453125","0.0030517578125"
"31829.0","0.0809326171875","0.003021240234375"
"31830.0","0.0775146484375","0.003021240234375"
"31831.0","0.0653076171875","0.003021240234375"
"31832.0","0.0599365234375","0.003143310546875"
"31833.0","0.0550537109375","0.0030517578125"
"31834.0","0.0526123046875","0.00286865234375"
"31835.0","0.0604248046875","0.00299072265625"
"31836.0","0.0731201171875","0.00311279296875"
"31837.0","0.0882568359375","0.003143310546875"
"31838.0","0.0369873046875","0.0030517578125"
"31839.0","-0.0050048828125","0.003082275390625"
"31840.0","-0.0015869140625","0.003082275390625"
"31841.0","0.0052490234375","0.003082275390625"
"31842.0","0.0155029296875","0.002899169921875"
"31843.0","0.0330810546875","0.00335693359375"
"31844.0","0.0428466796875","0.002838134765625"
"31845.0","0.0604248046875","0.003143310546875"
"31846.0","0.0721435546875","0.003143310546875"
"31847.0","0.0872802734375","0.003143310546875"
"31848.0","-0.0904541015625","0.003204345703125"
"31849.0","-0.0826416015625","0.003082275390625"
"31850.0","-0.0640869140625","0.003082275390625"
"31851.0","-0.0460205078125","0.0029296875"
"31852.0","-0.0313720703125","0.003082275390625"
"31853.0","-0.0181884765625","0.003021240234375"
"31854.0","-0.0074462890625","0.003082275390625"
"31855.0","-1.220703125E-4","0.0030517578125"
"31856.0","0.0032958984375","0.003082275390625"
"31857.0","-0.0870361328125","0.003021240234375"
"31858.0","-0.0802001953125","0.00323486328125"
"31859.0","-0.0699462890625","0.003143310546875"
"31860.0","-0.0640869140625","0.003143310546875"
"31861.0","-0.0606689453125","0.003082275390625"
"31862.0","-0.0631103515625","0.003082275390625"
"31863.0","-0.0689697265625","0.00311279296875"
"31864.0","-0.0787353515625","0.003143310546875"
"31865.0","-0.0919189453125","0.003173828125"
"31866.0","-0.0386962890625","0.003082275390625"
"31867.0","-0.0069580078125","0.003326416015625"
"31868.0","-0.0093994140625","0.003021240234375"
"31869.0","-0.0196533203125","0.003143310546875"
"31870.0","-0.0308837890625","0.003082275390625"
"31871.0","-0.0445556640625","0.003021240234375"
"31872.0","-0.0601806640625","0.003021240234375"
"31873.0","-0.0816650390625","0.00323486328125"
"31874.0","-0.0987548828125","0.002899169921875"
"31875.0","-0.1226806640625","0.003021240234375"
"31876.0","0.0770263671875","0.003173828125"
"31877.0","0.0648193359375","0.00311279296875"
"31878.0","0.0491943359375","0.00299072265625"
