Sample:float,Data:float,Data2:float
"44100.0","0.0096435546875","0.00299072265625"
"44101.0","0.0213623046875","0.002899169921875"
"44102.0","0.0408935546875","0.003326416015625"
"44103.0","0.0531005859375","0.002899169921875"
"44104.0","0.0692138671875","0.003204345703125"
"44105.0","0.0804443359375","0.003173828125"
"44106.0","-0.0460205078125","0.002960205078125"
"44107.0","-0.0933837890625","0.003173828125"
"44108.0","-0.0743408203125","0.003082275390625"
"44109.0","-0.0538330078125","0.0029296875"
"44110.0","-0.0406494140625","0.0032958984375"
"44111.0","-0.0225830078125","0.002960205078125"
"44112.0","-0.0118408203125","0.0030517578125"
"44113.0","-0.0010986328125","0.002960205078125"
"44114.0","0.0052490234375","0.003021240234375"
"44115.0","-0.0582275390625","0.003265380859375"
"44116.0","-0.0850830078125","0.00323486328125"
"44117.0","-0.0733642578125","0.003082275390625"
"44118.0","-0.0670166015625","0.003173828125"
"44119.0","-0.0596923828125","0.003021240234375"
"44120.0","-0.0635986328125","0.003204345703125"
"44121.0","-0.0684814453125","0.003204345703125"
"44122.0","-0.0728759765625","0.003021240234375"
"44123.0","-0.0855712890625","0.00311279296875"
"44124.0","-0.1036376953125","0.003204345703125"
"44125.0","-0.0069580078125","0.003204345703125"
"44126.0","-0.0059814453125","0.003082275390625"
"44127.0","-0.0123291015625","0.00286865234375"
"44128.0","-0.0269775390625","0.003204345703125"
"44129.0","-0.0411376953125","0.003204345703125"
"44130.0","-0.0548095703125","0.002899169921875"
"44131.0","-0.0748291015625","0.003082275390625"
"44132.0","-0.0948486328125","0.003021240234375"
"44133.0","-0.1168212890625","0.002899169921875"
"44134.0","0.0809326171875","0.003173828125"
"44135.0","0.0667724609375","0.003082275390625"
"44136.0","0.0535888671875","0.003021240234375"
"44137.0","0.0389404296875","0.002960205078125"
"44138.0","0.0247802734375","0.0030517578125"
"44139.0","0.0120849609375","0.00299072265625"
"44140.0","8.544921875E-4","0.00299072265625"
"44141.0","-0.0064697265625","0.0029296875"
"44142.0","-0.0054931640625","0.003082275390625"
"44143.0","0.0584716796875","0.002899169921875"
"44144.0","0.0823974609375","0.003082275390625"
"44145.0","0.0672607421875","0.002960205078125"
"44146.0","0.0604248046875","0.003082275390625"
"44147.0","0.0906982421875","0.00299072265625"
"44148.0","-0.0928955078125","0.003173828125"
"44149.0","-0.0821533203125","0.00311279296875"
"44150.0","-0.0621337890625","0.002838134765625"
"44151.0","-0.0435791015625","0.002960205078125"
"44152.0","-0.0294189453125","0.003021240234375"
"44153.0","-0.0152587890625","0.003021240234375"
"44154.0","-0.0054931640625","0.003082275390625"
"44155.0","8.544921875E-4","0.002899169921875"
"44156.0","0.0057373046875","0.003082275390625"
"44157.0","-0.0904541015625","0.003021240234375"
"44158.0","-0.0767822265625","0.0028076171875"
"44159.0","-0.0684814453125","0.00323486328125"
"44160.0","-0.0611572265625","0.003082275390625"
"44161.0","-0.0611572265625","0.003143310546875"
"44162.0","-0.0640869140625","0.00299072265625"
"44163.0","-0.0709228515625","0.00286865234375"
"44164.0","-0.0821533203125","0.00323486328125"
"44165.0","-0.0953369140625","0.003082275390625"
"44166.0","-0.0191650390625","0.0029296875"
"44167.0","-0.0025634765625","0.003143310546875"
"44168.0","-0.0133056640625","0.002960205078125"
"44169.0","-0.0191650390625","0.00311279296875"
"44170.0","-0.0318603515625","0.00286865234375"
"44171.0","-0.0513916015625","0.003265380859375"
"44172.0","-0.0655517578125","0.00299072265625"
"44173.0","-0.0841064453125","0.00286865234375"
"44174.0","-0.1090087890625","0.003143310546875"
"44175.0","0.0399169921875","0.0030517578125"
"44176.0","0.0731201171875","0.003082275390625"
"44177.0","0.0609130859375","0.0030517578125"
"44178.0","0.0457763671875","0.002899169921875"
"44179.0","0.0311279296875","0.003082275390625"
"44180.0","0.0174560546875","0.0030517578125"
"44181.0","0.0052490234375","0.002960205078125"
"44182.0","-0.0020751953125","0.00311279296875"
"44183.0","-0.0054931640625","0.00299072265625"
"44184.0","-0.0064697265625","0.003021240234375"
"44185.0","0.0843505859375","0.003021240234375"
"44186.0","0.0750732421875","0.0030517578125"
"44187.0","0.0638427734375","0.0030517578125"
"44188.0","0.0574951171875","0.003082275390625"
"44189.0","0.0540771484375","0.00299072265625"
"44190.0","0.0579833984375","0.0030517578125"
"44191.0","0.0643310546875","0.003021240234375"
"44192.0","0.0760498046875","0.003021240234375"
"44193.0","0.0911865234375","0.0029296875"
"44194.0","0.0023193359375","0.0030517578125"
"44195.0","-0.0045166015625","0.00311279296875"
"44196.0","-0.0010986328125","0.00299072265625"
"44197.0","0.0096435546875","0.00311279296875"
"44198.0","0.0208740234375","0.003021240234375"
"44199.0","0.0330810546875","0.002838134765625"
"44200.0","0.0545654296875","0.00335693359375"
"44201.0","0.0638427734375","0.003021240234375"
"44202.0","0.0770263671875","0.003143310546875"
"44203.0","0.0023193359375","0.00311279296875"
"44204.0","-0.0933837890625","0.00311279296875"
"44205.0","-0.0748291015625","0.002899169921875"
"44206.0","-0.0582275390625","0.00311279296875"
"44207.0","-0.0401611328125","0.003021240234375"
"44208.0","-0.0250244140625","0.00299072265625"
"44209.0","-0.0128173828125","0.00311279296875"
"44210.0","-0.0030517578125","0.003143310546875"
"44211.0","0.0032958984375","0.003082275390625"
"44212.0","0.0067138671875","0.003021240234375"
"44213.0","-0.0885009765625","0.003326416015625"
"44214.0","-0.0748291015625","0.00311279296875"
"44215.0","-0.0655517578125","0.003021240234375"
"44216.0","-0.0650634765625","0.0032958984375"
"44217.0","-0.0577392578125","0.0029296875"
"44218.0","-0.0684814453125","0.0032958984375"
"44219.0","-0.0723876953125","0.003021240234375"
"44220.0","-0.0850830078125","0.003173828125"
"44221.0","-0.0992431640625","0.003173828125"
"44222.0","-0.0069580078125","0.00299072265625"
"44223.0","-0.0035400390625","0.00299072265625"
"44224.0","-0.0177001953125","0.003570556640625"
"44225.0","-0.0216064453125","0.002838134765625"
"44226.0","-0.0382080078125","0.003082275390625"
"44227.0","-0.0543212890625","0.00311279296875"
"44228.0","-0.0699462890625","0.0029296875"
"44229.0","-0.0924072265625","0.0030517578125"
"44230.0","-0.1158447265625","0.003082275390625"
"44231.0","0.0726318359375","0.003021240234375"
"44232.0","0.0711669921875","0.003204345703125"
"44233.0","0.0570068359375","0.003021240234375"
"44234.0","0.0433349609375","0.00323486328125"
"44235.0","0.0262451171875","0.0029296875"
"44236.0","0.0135498046875","0.00299072265625"
"44237.0","0.0032958984375","0.003082275390625"
"44238.0","-0.0050048828125","0.002960205078125"
"44239.0","-0.0064697265625","0.00299072265625"
"44240.0","0.0296630859375","0.0029296875"
"44241.0","0.0853271484375","0.003143310546875"
"44242.0","0.0677490234375","0.002899169921875"
"44243.0","0.0618896484375","0.003082275390625"
"44244.0","0.0570068359375","0.003082275390625"
"44245.0","0.0487060546875","0.00274658203125"
"44246.0","0.0609130859375","0.003143310546875"
"44247.0","0.0672607421875","0.0030517578125"
"44248.0","0.0789794921875","0.002960205078125"
"44249.0","0.0965576171875","0.0029296875"
