Sample:float,Data:float,Data2:float
"356600.0","0.073394775390625","0.00335693359375"
"356601.0","0.073394775390625","0.003204345703125"
"356602.0","0.073394775390625","0.00323486328125"
"356603.0","0.073394775390625","0.003265380859375"
"356604.0","0.073394775390625","0.00323486328125"
"356605.0","0.073394775390625","0.0030517578125"
"356606.0","0.073394775390625","0.00347900390625"
"356607.0","0.073394775390625","0.002960205078125"
"356608.0","0.073394775390625","0.00299072265625"
"356609.0","0.073394775390625","0.0032958984375"
"356610.0","0.073394775390625","0.002960205078125"
"356611.0","0.073394775390625","0.0030517578125"
"356612.0","0.073394775390625","0.003143310546875"
"356613.0","0.073394775390625","0.003173828125"
"356614.0","0.073394775390625","0.003143310546875"
"356615.0","0.073394775390625","0.003082275390625"
"356616.0","0.073394775390625","0.0030517578125"
"356617.0","0.073394775390625","0.00311279296875"
"356618.0","0.073394775390625","0.0029296875"
"356619.0","0.073394775390625","0.0030517578125"
"356620.0","0.073394775390625","0.003204345703125"
"356621.0","0.073394775390625","0.003082275390625"
"356622.0","0.073394775390625","0.003082275390625"
"356623.0","0.073394775390625","0.00311279296875"
"356624.0","0.073394775390625","0.00311279296875"
"356625.0","0.073394775390625","0.0030517578125"
"356626.0","0.073394775390625","0.002960205078125"
"356627.0","0.071502685546875","0.003265380859375"
"356628.0","0.071502685546875","0.002899169921875"
"356629.0","0.071502685546875","0.002960205078125"
"356630.0","0.071502685546875","0.003204345703125"
"356631.0","0.071502685546875","0.0028076171875"
"356632.0","0.071502685546875","0.00311279296875"
"356633.0","0.071502685546875","0.003021240234375"
"356634.0","0.071502685546875","0.003021240234375"
"356635.0","0.071502685546875","0.00311279296875"
"356636.0","0.071502685546875","0.002899169921875"
"356637.0","0.071502685546875","0.00323486328125"
"356638.0","0.071502685546875","0.003021240234375"
"356639.0","0.071502685546875","0.00323486328125"
"356640.0","0.071502685546875","0.003173828125"
"356641.0","0.071502685546875","0.003021240234375"
"356642.0","0.071502685546875","0.003082275390625"
"356643.0","0.071502685546875","0.003082275390625"
"356644.0","0.071502685546875","0.003082275390625"
"356645.0","0.071624755859375","0.003082275390625"
"356646.0","0.071624755859375","0.00323486328125"
"356647.0","0.071624755859375","0.00299072265625"
"356648.0","0.071624755859375","0.0030517578125"
"356649.0","0.071624755859375","0.00311279296875"
"356650.0","0.071624755859375","0.0030517578125"
"356651.0","0.071624755859375","0.003143310546875"
"356652.0","0.071624755859375","0.003143310546875"
"356653.0","0.071624755859375","0.003326416015625"
"356654.0","0.071624755859375","0.002899169921875"
"356655.0","0.073516845703125","0.003387451171875"
"356656.0","0.073516845703125","0.00323486328125"
"356657.0","0.073516845703125","0.00323486328125"
"356658.0","0.073516845703125","0.003265380859375"
"356659.0","0.073516845703125","0.003143310546875"
"356660.0","0.073516845703125","0.003173828125"
"356661.0","0.073516845703125","0.003204345703125"
"356662.0","0.073516845703125","0.00299072265625"
"356663.0","0.073516845703125","0.0032958984375"
"356664.0","0.073516845703125","0.0028076171875"
"356665.0","0.073516845703125","0.0032958984375"
"356666.0","0.073516845703125","0.002960205078125"
"356667.0","0.073516845703125","0.002899169921875"
"356668.0","0.073516845703125","0.0032958984375"
"356669.0","0.073516845703125","0.003021240234375"
"356670.0","0.073516845703125","0.00311279296875"
"356671.0","0.073516845703125","0.00311279296875"
"356672.0","0.073516845703125","0.0030517578125"
"356673.0","0.073516845703125","0.00299072265625"
"356674.0","0.073516845703125","0.0030517578125"
"356675.0","0.073516845703125","0.0030517578125"
"356676.0","0.073516845703125","0.00311279296875"
"356677.0","0.073516845703125","0.00311279296875"
"356678.0","0.073516845703125","0.002960205078125"
"356679.0","0.073516845703125","0.0029296875"
"356680.0","0.073516845703125","0.003173828125"
"356681.0","0.073516845703125","0.00311279296875"
"356682.0","0.07171630859375","0.00299072265625"
"356683.0","0.07171630859375","0.003082275390625"
"356684.0","0.07171630859375","0.00299072265625"
"356685.0","0.07171630859375","0.003173828125"
"356686.0","0.07171630859375","0.0029296875"
"356687.0","0.07171630859375","0.0030517578125"
"356688.0","0.07171630859375","0.003021240234375"
"356689.0","0.07171630859375","0.00299072265625"
"356690.0","0.07171630859375","0.003204345703125"
"356691.0","0.07171630859375","0.003082275390625"
"356692.0","0.07171630859375","0.00286865234375"
"356693.0","0.07171630859375","0.0032958984375"
"356694.0","0.07171630859375","0.003143310546875"
"356695.0","0.07171630859375","0.003173828125"
"356696.0","0.07171630859375","0.00311279296875"
"356697.0","0.07171630859375","0.003143310546875"
"356698.0","0.07171630859375","0.00311279296875"
"356699.0","0.07171630859375","0.002838134765625"
"356700.0","0.07171630859375","0.003173828125"
"356701.0","0.07171630859375","0.003265380859375"
"356702.0","0.07171630859375","0.002838134765625"
"356703.0","0.07171630859375","0.003265380859375"
"356704.0","0.07171630859375","0.003021240234375"
"356705.0","0.07171630859375","0.003173828125"
"356706.0","0.07171630859375","0.00323486328125"
"356707.0","0.07171630859375","0.003143310546875"
"356708.0","0.07171630859375","0.003204345703125"
"356709.0","0.07171630859375","0.0030517578125"
"356710.0","0.073516845703125","0.003173828125"
"356711.0","0.073516845703125","0.003204345703125"
"356712.0","0.073516845703125","0.003173828125"
"356713.0","0.073516845703125","0.003204345703125"
"356714.0","0.073516845703125","0.003143310546875"
"356715.0","0.073516845703125","0.003082275390625"
"356716.0","0.073516845703125","0.003082275390625"
"356717.0","0.073516845703125","0.00323486328125"
"356718.0","0.073516845703125","0.003021240234375"
"356719.0","0.073516845703125","0.003173828125"
"356720.0","0.073516845703125","0.002960205078125"
"356721.0","0.073516845703125","0.003173828125"
"356722.0","0.073516845703125","0.003082275390625"
"356723.0","0.073516845703125","0.003265380859375"
"356724.0","0.073516845703125","0.00311279296875"
"356725.0","0.073516845703125","0.00311279296875"
"356726.0","0.073516845703125","0.002960205078125"
"356727.0","0.073516845703125","0.00311279296875"
"356728.0","0.073516845703125","0.003173828125"
"356729.0","0.073516845703125","0.003143310546875"
"356730.0","0.073516845703125","0.002960205078125"
"356731.0","0.073516845703125","0.003021240234375"
"356732.0","0.073516845703125","0.00311279296875"
"356733.0","0.073516845703125","0.0030517578125"
"356734.0","0.073516845703125","0.003021240234375"
"356735.0","0.073516845703125","0.003204345703125"
"356736.0","0.073516845703125","0.00311279296875"
"356737.0","0.073516845703125","0.00299072265625"
"356738.0","0.07171630859375","0.003021240234375"
"356739.0","0.07171630859375","0.0030517578125"
"356740.0","0.07171630859375","0.0030517578125"
"356741.0","0.07171630859375","0.00299072265625"
"356742.0","0.07171630859375","0.003143310546875"
"356743.0","0.07171630859375","0.003082275390625"
"356744.0","0.07171630859375","0.00311279296875"
"356745.0","0.07171630859375","0.00311279296875"
"356746.0","0.07171630859375","0.003204345703125"
"356747.0","0.07171630859375","0.002899169921875"
"356748.0","0.07171630859375","0.003326416015625"
