Sample:float,Data:float
"115271.0","-0.10101318359375"
"115272.0","-0.10247802734375"
"115273.0","-0.10345458984375"
"115274.0","-0.10296630859375"
"115275.0","-0.10296630859375"
"115276.0","-0.10736083984375"
"115277.0","-0.10784912109375"
"115278.0","-0.10833740234375"
"115279.0","-0.11224365234375"
"115280.0","-0.11614990234375"
"115281.0","-0.11810302734375"
"115282.0","-4.2724609375E-4"
"115283.0","-4.2724609375E-4"
"115284.0","-4.2724609375E-4"
"115285.0","6.103515625E-5"
"115286.0","6.103515625E-5"
"115287.0","-9.1552734375E-4"
"115288.0","5.4931640625E-4"
"115289.0","-4.2724609375E-4"
"115290.0","-4.2724609375E-4"
"115291.0","-4.2724609375E-4"
"115292.0","-4.2724609375E-4"
"115293.0","-9.1552734375E-4"
"115294.0","-4.2724609375E-4"
"115295.0","-4.2724609375E-4"
"115296.0","-0.00140380859375"
"115297.0","-9.1552734375E-4"
"115298.0","-9.1552734375E-4"
"115299.0","-9.1552734375E-4"
"115300.0","-0.00140380859375"
"115301.0","-4.2724609375E-4"
"115302.0","-0.00140380859375"
"115303.0","-9.1552734375E-4"
"115304.0","-9.1552734375E-4"
"115305.0","-4.2724609375E-4"
"115306.0","-9.1552734375E-4"
"115307.0","-9.1552734375E-4"
"115308.0","-0.00238037109375"
"115309.0","-9.1552734375E-4"
"115310.0","0.11236572265625"
"115311.0","0.10797119140625"
"115312.0","0.10455322265625"
"115313.0","0.10406494140625"
"115314.0","0.10308837890625"
"115315.0","0.10162353515625"
"115316.0","0.10113525390625"
"115317.0","0.09918212890625"
"115318.0","0.09820556640625"
"115319.0","0.09820556640625"
"115320.0","0.09576416015625"
"115321.0","0.09527587890625"
"115322.0","0.09625244140625"
"115323.0","0.09771728515625"
"115324.0","0.09722900390625"
"115325.0","0.09722900390625"
"115326.0","0.09576416015625"
"115327.0","0.09576416015625"
"115328.0","0.09869384765625"
"115329.0","0.10015869140625"
"115330.0","0.10064697265625"
"115331.0","0.09918212890625"
"115332.0","0.10064697265625"
"115333.0","0.10308837890625"
"115334.0","0.10797119140625"
"115335.0","0.10943603515625"
"115336.0","0.10797119140625"
"115337.0","0.10455322265625"
"115338.0","0.10260009765625"
"115339.0","0.09918212890625"
"115340.0","0.09820556640625"
"115341.0","0.09722900390625"
"115342.0","0.09527587890625"
"115343.0","0.09381103515625"
"115344.0","0.09332275390625"
"115345.0","0.09283447265625"
"115346.0","0.09088134765625"
"115347.0","0.09136962890625"
"115348.0","0.09039306640625"
"115349.0","0.09088134765625"
"115350.0","0.09136962890625"
"115351.0","0.09185791015625"
"115352.0","0.09185791015625"
"115353.0","0.09283447265625"
"115354.0","0.09381103515625"
"115355.0","0.09283447265625"
"115356.0","0.09332275390625"
"115357.0","0.09381103515625"
"115358.0","0.09478759765625"
"115359.0","0.09674072265625"
"115360.0","0.09674072265625"
"115361.0","0.09918212890625"
"115362.0","0.10211181640625"
"115363.0","-4.2724609375E-4"
"115364.0","-9.1552734375E-4"
"115365.0","6.103515625E-5"
"115366.0","-9.1552734375E-4"
"115367.0","-4.2724609375E-4"
"115368.0","-0.00140380859375"
"115369.0","-4.2724609375E-4"
"115370.0","-4.2724609375E-4"
"115371.0","-0.00140380859375"
"115372.0","-9.1552734375E-4"
"115373.0","6.103515625E-5"
"115374.0","6.103515625E-5"
"115375.0","-9.1552734375E-4"
"115376.0","-4.2724609375E-4"
"115377.0","-4.2724609375E-4"
"115378.0","-4.2724609375E-4"
"115379.0","6.103515625E-5"
"115380.0","-0.00140380859375"
"115381.0","-9.1552734375E-4"
"115382.0","-4.2724609375E-4"
"115383.0","6.103515625E-5"
"115384.0","-4.2724609375E-4"
"115385.0","6.103515625E-5"
"115386.0","6.103515625E-5"
"115387.0","-4.2724609375E-4"
"115388.0","-4.2724609375E-4"
"115389.0","-4.2724609375E-4"
"115390.0","-0.10589599609375"
"115391.0","-0.10491943359375"
"115392.0","-0.10247802734375"
"115393.0","-0.10247802734375"
"115394.0","-0.09954833984375"
"115395.0","-0.09857177734375"
"115396.0","-0.09808349609375"
"115397.0","-0.09808349609375"
"115398.0","-0.09759521484375"
"115399.0","-0.09710693359375"
"115400.0","-0.09613037109375"
"115401.0","-0.09661865234375"
"115402.0","-0.09808349609375"
"115403.0","-0.09710693359375"
"115404.0","-0.09613037109375"
"115405.0","-0.09906005859375"
"115406.0","-0.09906005859375"
"115407.0","-0.10003662109375"
"115408.0","-0.10052490234375"
"115409.0","-0.10101318359375"
"115410.0","-0.10150146484375"
"115411.0","-0.10491943359375"
"115412.0","-0.10687255859375"
"115413.0","-0.10980224609375"
"115414.0","-0.11029052734375"
"115415.0","-0.11175537109375"
"115416.0","-0.10882568359375"
"115417.0","-0.10980224609375"
"115418.0","-0.10736083984375"
"115419.0","-0.10638427734375"
"115420.0","-0.10443115234375"
"115421.0","-0.10443115234375"
"115422.0","-0.10150146484375"
"115423.0","-0.10101318359375"
"115424.0","-0.10150146484375"
"115425.0","-0.10052490234375"
"115426.0","-0.10052490234375"
"115427.0","-0.10003662109375"
"115428.0","-0.10101318359375"
"115429.0","-0.10101318359375"
"115430.0","-0.10101318359375"
"115431.0","-0.10101318359375"
"115432.0","-0.10198974609375"
"115433.0","-0.10198974609375"
"115434.0","-0.10101318359375"
"115435.0","-0.10296630859375"
"115436.0","-0.10443115234375"
"115437.0","-0.10540771484375"
"115438.0","-0.10687255859375"
"115439.0","-0.10833740234375"
"115440.0","-0.10882568359375"
"115441.0","-0.11175537109375"
"115442.0","-0.11273193359375"
"115443.0","-0.11761474609375"
"115444.0","-4.2724609375E-4"
"115445.0","0.00103759765625"
"115446.0","-4.2724609375E-4"
"115447.0","-4.2724609375E-4"
